"journal-article-10.2307_40003726-ngram1.txt","National Council for Research on Women"
"journal-article-10.2979_mew.2010.6.1.1-ngram1.txt","The Active Social Life of “Muslim Women's Rights”: A Plea for Ethnography, Not Polemic, with Cases from Egypt and Palestine"
"journal-article-10.2307_190438-ngram1.txt","Farmers' Changing Roles in Thieudeme, Senegal: The Impact of Local and Global Factors on Three Generations of Women"
"journal-article-10.2307_3811116-ngram1.txt","Love, That Indispensable Supplement: Irigaray and Kant on Love and Respect"
"journal-article-10.2307_4149390-ngram1.txt","Women's and Gender Studies in English-Speaking Sub-Saharan Africa: A Review of Research in the Social Sciences"
"journal-article-10.2307_3174771-ngram1.txt","The Occult of True Black Womanhood: Critical Demeanor and Black Feminist Studies"
"journal-article-10.2307_40004667-ngram1.txt","NWSA '83 Convention"
"journal-article-10.2307_40620311-ngram1.txt","Violence, deuil, politique"
"journal-article-10.2307_190439-ngram1.txt","Tenuous Relationships: Exploitation, Emotion, and Racial Ethnic Significance in Paid Child Care Work"
"journal-article-10.2307_3173815-ngram1.txt","Women in the Urban Environment"
"journal-article-10.2307_190177-ngram1.txt","The \"Women's Front\": Nationalism, Feminism, and Modernity in Palestine"
"journal-article-10.2307_190343-ngram1.txt","When Mothers Matter: The Effects of Social Class and Family Arrangements on African American and White Women's Perceived Relations with Their Mothers"
"journal-article-10.2307_3346220-ngram1.txt","Native Women of the Americas: A Bibliography"
"journal-article-10.2307_40003520-ngram1.txt","Teaching about Women from a Peace Studies Perspective: An Annotated Bibliography of Resources on Conf lict, Peace, and Justice"
"journal-article-10.2307_4317210-ngram1.txt","Gender Mainstreaming in Practice: A View from Rural Australia"
"journal-article-10.2307_44735239-ngram1.txt","Feminismo y bioética"
"journal-article-10.2307_40004208-ngram1.txt","National Council for Research on Women"
"journal-article-10.2307_3174977-ngram1.txt","\"No Freedom without the Women\": Mobilization and Gender in South Africa, 1970-1992"
"journal-article-10.2307_3173984-ngram1.txt","Changing the Curriculum in Higher Education"
"journal-article-10.2307_3173001-ngram1.txt","Capitalism, Patriarchy, and Job Segregation by Sex"
"journal-article-10.2307_1395054-ngram1.txt","Under Western Eyes: Feminist Scholarship and Colonial Discourses"
"journal-article-10.2307_41674893-ngram1.txt","Bringing Classism Into The Race &amp; Gender Picture"
"journal-article-10.2307_190511-ngram1.txt","The Palestinian Women's Autonomous Movement: Emergence, Dynamics, and Challenges"
"journal-article-10.2307_4316239-ngram1.txt","Comments on Anne Fausto-Sterling's \"Building Two-Way Streets\" [with Response]"
"journal-article-10.2307_40042472-ngram1.txt","Women's Studies Programs - 1980"
"journal-article-10.2307_3173484-ngram1.txt","African Women"
"journal-article-10.2307_3178257-ngram1.txt","Publications Received"
"journal-article-10.2307_23016678-ngram1.txt","The Commodification of Care"
"journal-article-10.2307_25002358-ngram1.txt","Roundtable Discussion: From Generation to Generation: Horizons in Feminist Theology or Reinventing the Wheel?"
"journal-article-10.2307_40619740-ngram1.txt","Nouveaux pères, violence et garde des enfants"
"journal-article-10.2307_3177695-ngram1.txt","Fine Arts and Feminism: The Awakening Consciousness"
"journal-article-10.2307_44735252-ngram1.txt","La pobreza de las mujeres indígenas en México. Una intersección de discriminaciones en las políticas de Estado"
"journal-article-10.2979_fab.2009.2.2.31-ngram1.txt","Shades of gray: From caring to uncaring labor"
"journal-article-10.2307_40663983-ngram1.txt","&lt;bold&gt;the&lt;/bold&gt; &lt;italic&gt;conditions&lt;/italic&gt; &lt;bold&gt;of politics: low-caste women's political agency in contemporary north Indian society&lt;/bold&gt;"
"journal-article-10.2307_1395834-ngram1.txt","Cracks in the Feminist Mirror? Research and Reflections on Lesbians and Gay Men Working Together"
"journal-article-10.2307_1395213-ngram1.txt","'A Bit on the Side'?: Gender Struggles in the Politics of Transformation in South Africa"
"journal-article-10.2307_40338786-ngram1.txt","Chinese Women Protesting Domestic Violence: The Beijing Conference, International Donor Agencies, and the Making of a Chinese Women's NGO"
"journal-article-10.2307_3810605-ngram1.txt","Rethinking Power"
"journal-article-10.2307_40003345-ngram1.txt","The First Ten Years are the Easiest"
"journal-article-10.2307_4066076-ngram1.txt","Case Report: [Energy, at the Margins of Power: Gender and Policy in the Energy Sector]"
"journal-article-10.2307_3175044-ngram1.txt","The March through the Institutions: Women's Studies in the United States and West and East Germany, 1980-1995"
"journal-article-10.2307_1395609-ngram1.txt","A Straight Playing Field or Queering the Pitch? Centring Sexuality in Social Policy"
"journal-article-10.2307_3346413-ngram1.txt","Loom, Broom, and Womb: Producers, Maintainers, and Reproducers"
"journal-article-10.2307_3173853-ngram1.txt","Feminism, Marxism, Method, and the State: An Agenda for Theory"
"journal-article-10.2307_41674682-ngram1.txt","Grassroots Activism: an Exploration of Women of Color's Role in the Environmental Justice Movement"
"journal-article-10.2307_190341-ngram1.txt","\"A Chambered Nautilus\": The Contradictory Nature of Puerto Rican Women's Role in the Social Construction of a Transnational Community"
"journal-article-10.5250_fronjwomestud.34.2.0083-ngram1.txt","Women with Muscle: Contemporary Women and the Classic Muscle Car"
"journal-article-10.2307_3173288-ngram1.txt","A Response to Inequality: Black Women, Racism, and Sexism"
"journal-article-10.2307_27640918-ngram1.txt","Gendered Modernity and Ethnicized Citizenship: North Korean Settlers in Contemporary South Korea"
"journal-article-10.2307_41675019-ngram1.txt","Roads to Power: A Case Study of How Egyptian Working-Class Women Realize Economic and Social Power"
"journal-article-10.2307_23021263-ngram1.txt","Las huellas de la tradición del diario femenino en \"Cuarta versión\""
"journal-article-10.2307_3173423-ngram1.txt","Politics of Chinese Development: The Case of Women, 1960-1966"
"journal-article-10.2307_3178819-ngram1.txt","Publications Received"
"journal-article-10.2307_41675160-ngram1.txt","\"The Poverty Line Forty Years Later: Alternative Poverty Measures and Women's Lives.\""
"journal-article-10.2307_25771840-ngram1.txt","The first official catalog of titles supplied by 1st things 1st—books for women—fe-mail order house"
"journal-article-10.2307_30044583-ngram1.txt","The Politics of Gender, Human Rights, and Being Indigenous in Chile"
"journal-article-10.2307_3178742-ngram1.txt","Expanding the Boundaries of the Women's Movement: Black Feminism and the Struggle for Welfare Rights"
"journal-article-10.2307_26538500-ngram1.txt","The History of Feminism and Doing Gender in India"
"journal-article-10.2307_40005457-ngram1.txt","Strengthening Women's Studies in Hard Times: Feminism and Challenges of Institutional Adaptation"
"journal-article-10.2307_3173640-ngram1.txt","Women and the History of American Technology"
"journal-article-10.2307_40338461-ngram1.txt","The Interstitial Politics of Black Feminist Organizations"
"journal-article-10.2307_25002394-ngram1.txt","Roundtable: Feminist Theology and Religious Diversity: Feminist Theology: Religiously Diverse Neighborhood or Christian Ghetto?"
"journal-article-10.2307_40004181-ngram1.txt","National Council for Research on Women"
"journal-article-10.2307_189649-ngram1.txt","Revolutionary Popular Feminism in Nicaragua: Articulating Class, Gender, and National Sovereignty"
"journal-article-10.3138_ijfab.8.1.86-ngram1.txt","Body images and breasted experience: Toward better clinical conversations about mastectomy"
"journal-article-10.5250_fronjwomestud.33.2.0022-ngram1.txt","Toward a History of Feminism, Art, and Social Movements in the United States"
"journal-article-10.2307_3174744-ngram1.txt","Women's Culture and Lesbian Feminist Activism: A Reconsideration of Cultural Feminism"
"journal-article-10.2307_3175361-ngram1.txt","Nongovernmental Organizations, \"Grassroots,\" and the Politics of Virtue"
"journal-article-10.2307_190174-ngram1.txt","Mothers or Workers? The Value of Women's Labor: Women and the Emergence of Family Allowance Policy"
"journal-article-10.2307_3175156-ngram1.txt","Elusive Bodies: The Politics of Aesthetics among Yemeni Elite Women"
"journal-article-10.2307_3081903-ngram1.txt","The Formation of Feminist Consciousness among Left- and Right-Wing Activists of the 1960s"
"journal-article-10.2307_40663980-ngram1.txt","&lt;bold&gt;the politics of conflict and difference or the difference of conflict in politics: the women's movement in Nepal&lt;/bold&gt;"
"journal-article-10.2307_190059-ngram1.txt","Gender and Revolutionary Transformation: Iran 1979 and East Central Europe 1989"
"journal-article-10.5250_fronjwomestud.32.1.0152-ngram1.txt","Women's Rights and Gendered Spaces in 1970s Boston"
"journal-article-10.2307_1394879-ngram1.txt","'We Opened the Road for You, You Must Go Forward': ANC Women's Struggles, 1912-1982"
"journal-article-10.2307_190199-ngram1.txt","Negotiating Power, Identity, Family, and Community: Women's Community Participation"
"journal-article-10.2307_3174020-ngram1.txt","Reflections on Forum '85 in Nairobi, Kenya: Voices from the International Women's Studies Community"
"journal-article-10.2307_3175097-ngram1.txt","The Power Paradox in Muslim Women's Majales: North-West Pakistani Mourning Rituals as Sites of Contestation over Religious Politics, Ethnicity, and Gender"
"journal-article-10.2307_3174309-ngram1.txt","\"Together and in Harness\": Women's Traditions in the Sanctified Church"
"journal-article-10.2307_40004568-ngram1.txt","Teaching Women's Health at the Graduate Level"
"journal-article-10.2307_4066242-ngram1.txt","Women's Organisations in the Western Cape: Vehicles for Gender Struggle or Instruments of Subordination?"
"journal-article-10.2979_jmiddeastwomstud.2011.7.1.90-ngram1.txt","Women as Agents of Grassroots Change: Illustrating Micro-Empowerment in Morocco"
"journal-article-10.2307_3178453-ngram1.txt","Unveiling Scheherazade: Feminist Orientalism in the International Alliance of Women, 1911-1950"
"journal-article-10.2307_4066241-ngram1.txt","Women's Emancipation: Resistance and Empowerment"
"journal-article-10.2307_3347109-ngram1.txt","Feminist Reflections on University Activism through Women's Studies at a State University: Narratives of Promise, Compromise, and Powerlessness"
"journal-article-10.2307_3174929-ngram1.txt","Devoted Wives/Unruly Women: Invisible Presence in the History of Japanese Social Protest"
"journal-article-10.2307_43669975-ngram1.txt","THE GENDER BINARY MEETS THE GENDER-VARIANT CHILD: Parents' Negotiations with Childhood Gender Variance"
"journal-article-10.5406_womgenfamcol.3.2.0115-ngram1.txt","Black Megachurches and Gender Inclusivity"
"journal-article-10.2307_40004540-ngram1.txt","Women's Studies in South Africa"
"journal-article-10.2307_41675070-ngram1.txt","Beyond the Rhetoric of Social and Economic Justice: Redeeming the Social Work Advocacy Role"
"journal-article-10.2307_3081936-ngram1.txt","Designing Women: Cultural Hegemony and the Exercise of Power among Women Who Have Undergone Elective Mammoplasty"
"journal-article-10.2307_3175412-ngram1.txt","Rethinking Difference: Comparative Perspectives from Africa"
"journal-article-10.2307_3174856-ngram1.txt","\"The Teachers, They All Had Their Pets\": Concepts of Gender, Knowledge, and Power"
"journal-article-10.2307_3175174-ngram1.txt","Gendered Literacy in Black and White: Turn-of-the-Century African-American and European-American Club Women's Printed Texts"
"journal-article-10.2307_3177855-ngram1.txt","Women's Participation in the Brazilian \"People's Church\": A Critical Appraisal"
"journal-article-10.2307_189992-ngram1.txt","\"Always Leading Our Men in Service and Sacrifice\": Amy Jacques Garvey, Feminist Black Nationalist"
"journal-article-10.2307_27919101-ngram1.txt","Constructing Gender from the Inside Out: Sex-Selection Practices in the United States"
"journal-article-10.2307_3175029-ngram1.txt","Bringing Together Feminist Theory and Practice: A Collective Interview"
"journal-article-10.2307_25483176-ngram1.txt","The Just War Tradition: Translating the Ethics of Human Dignity into Political Practices"
"journal-article-10.2307_3174642-ngram1.txt","Citizenship in a Woman-Friendly Polity"
"journal-article-10.2307_27640932-ngram1.txt","Gender, Self-Employment, and Earnings: The Interlocking Structures of Family and Professional Status"
"journal-article-10.2307_3177762-ngram1.txt","Collective Protest and the Meritocracy: Faculty Women and Sex Discrimination Lawsuits"
"journal-article-10.2307_40545972-ngram1.txt","Sexual Discrimination and Women's Retention Rates in Science and Engineering Programs"
"journal-article-10.2307_23254909-ngram1.txt","Conceptions of Care: Altruism, Feminism, and Mature Care"
"journal-article-10.2307_3810358-ngram1.txt","Human Rights Are Women's Right: Amnesty International and the Family"
"journal-article-10.2307_189843-ngram1.txt","Gender, Social Reproduction, and Women's Self-Organization: Considering the U.S. Welfare State"
"journal-article-10.2307_3173561-ngram1.txt","Women and Business Management"
"journal-article-10.2307_41674659-ngram1.txt","The Welfare Queen: Race, Gender, Class, and Public Opinion"
"journal-article-10.2307_20459218-ngram1.txt","Socialist Feminism: What Difference Did It Make to the History of Women's Studies?"
"journal-article-10.2307_3346281-ngram1.txt","The Upsurge of Women's Activism in India"
"journal-article-10.2307_43653372-ngram1.txt","Negotiating the Traditional and the Modern: Chinese Women's Literature from the Late Imperial Period through the Twentieth Century"
"journal-article-10.2307_40338720-ngram1.txt","Gender, Sovereignty, and the Discourse of Rights in Native Women's Activism"
"journal-article-10.2307_3175381-ngram1.txt","Smoke-Filled Wombs and Fragile Fetuses: The Social Politics of Fetal Representation"
"journal-article-10.2307_40607999-ngram1.txt","Global Concepts, Local Practices: Chinese Feminism since the Fourth UN Conference on Women"
"journal-article-10.2307_3173052-ngram1.txt","Women as Leaders in Public Education"
"journal-article-10.2307_23617341-ngram1.txt","Publications in English in Early Modern Women's Studies, 2007—2010"
"journal-article-10.2307_25002392-ngram1.txt","Mapping Ann Moore's Secrets: Dream Production in Late-Eighteenth-Century"
"journal-article-10.2307_3173057-ngram1.txt","American History"
"journal-article-10.2307_3174664-ngram1.txt","Defining Feminism: A Comparative Historical Approach"
"journal-article-10.2307_3175175-ngram1.txt","Diversity in Women's Liberation Ideology: How a Black and a White Group of the 1960s Viewed Motherhood"
"journal-article-10.2307_1395468-ngram1.txt","Black Women, Sexism and Racism: Black or Antiracist Feminism?"
"journal-article-10.2307_42772312-ngram1.txt","\"The Private League of Nations\": The Pan-Pacific Women's Conference and Japanese Feminists in 1928"
"journal-article-10.2307_4317032-ngram1.txt","Sustaining Gains: Reflections on Women in Science and Technology in 20th-Century United States"
"journal-article-10.2307_23044207-ngram1.txt","CONSTRUCTING ARAB FEMALE LEADERSHIP LESSONS FROM THE MOROCCAN MEDIA"
"journal-article-10.2307_40071251-ngram1.txt","Sometimes, It's a Child and a Choice: Toward an Embodied Abortion Praxis"
"journal-article-10.2307_4316462-ngram1.txt","Mentoring and Women in Academia: Reevaluating the Traditional Model"
"journal-article-10.5406_blacwomegendfami.1.2.0052-ngram1.txt","From Widow to “Welfare Queen”: Welfare and the Politics of Race"
"journal-article-10.1086_523707-ngram1.txt","Women’s Studies in Feminist Bookstores: “All the Women’s Studies women would come in”"
"journal-article-10.2307_189540-ngram1.txt","Women's Military Roles Cross-Nationally: Past, Present, and Future"
"journal-article-10.2307_40004549-ngram1.txt","Editorial"
"journal-article-10.2307_40545865-ngram1.txt","INTERDISCIPLINARILY SPEAKING"
"journal-article-10.2307_3174485-ngram1.txt","Demographic Surveys and Nigerian Women"
"journal-article-10.2307_3177962-ngram1.txt","Publications Received"
"journal-article-10.2307_40338920-ngram1.txt","Hip-Hop Honeys and Da Hustlaz: Black Sexualities in the New Hip-Hop Pornography"
"journal-article-10.2307_estufemi.24.1.155-ngram1.txt","Voz oz da natureza e da mulher na Resex de Canavieiras-Bahia-Brasil:"
"journal-article-10.2979_fab.2010.3.1.113-ngram1.txt","Careworkers in the global market: Appraising applications of feminist care ethics"
"journal-article-10.2307_3081892-ngram1.txt","Women's Work and Working Women: The Demand for Female Labor"
"journal-article-10.2307_40003125-ngram1.txt","NWSA News and Views"
"journal-article-10.2307_3172977-ngram1.txt","Women in South and Southeast Asia: Issues and Research"
"journal-article-10.2307_40326851-ngram1.txt","Women's Economic Participation in the Middle East: What Difference Has the Neoliberal Policy Turn Made?"
"journal-article-10.2307_3594656-ngram1.txt","Transforming Women's Citizenship Rights within an Emerging Democratic State: The Case of Ghana"
"journal-article-10.2307_4317084-ngram1.txt","Negotiating Spaces for/through Third-Wave Feminism"
"journal-article-10.2307_189814-ngram1.txt","Ideology, Autonomy, and Sisterhood: An Analysis of the Secular Consequences of Women's Religions"
"journal-article-10.2307_3174683-ngram1.txt","The Social Construction of Black Feminist Thought"
"journal-article-10.2307_27640931-ngram1.txt","Negotiating Patriarchy: South Korean Evangelical Women and the Politics of Gender"
"journal-article-10.2307_3810980-ngram1.txt","Feminist Art and the Political Imagination"
"journal-article-10.2307_41674851-ngram1.txt","Making the Connections: Women's Health and Environmental Justice"
"journal-article-10.2307_3175358-ngram1.txt","Exploring Theories of Patriarchy: A Perspective from Contemporary Bangladesh"
"journal-article-10.2307_4316151-ngram1.txt","Transforming Science and Technology: Has the Elephant Yet Flicked Its Trunk?"
"journal-article-10.2307_25002296-ngram1.txt","Women beyond the Wall: From Text to Praxis"
"journal-article-10.2307_3177688-ngram1.txt","White Women/Black Women: The Dualism of Female Identity and Experience in the United States"
"journal-article-10.2307_3177922-ngram1.txt","Mobilization without Emancipation? Women's Interests, the State, and Revolution in Nicaragua"
"journal-article-10.2307_23212216-ngram1.txt","WOMEN'S ATTITUDES TOWARD BIOMEDICAL TECHNOLOGY FOR INFERTILITY: The Case for Technological Salience"
"journal-article-10.2307_3174931-ngram1.txt","\"Feminist Consciousness\" and \"Wicked Witches\": Recent Studies on Women in Early Modern Europe"
"journal-article-10.2307_3178099-ngram1.txt","Ma'ssoum's Tale: The Personal and Political Transformations of a Young Iranian \"Feminist\" and Her Ethnographer"
"journal-article-10.2307_4317104-ngram1.txt","\"Hold Your Head up and Stick out Your Chin\": Community Health and Women's Health in Mound Bayou, Mississippi"
"journal-article-10.2979_jfemistudreli.31.2.109-ngram1.txt","Women Religious and the Public Voice of Catholicism"
"journal-article-10.2307_3178323-ngram1.txt","Gender and Politics in Contemporary Haiti: The Duvalierist State, Transnationalism, and the Emergence of a New Feminism (1980-1990)"
"journal-article-10.5406_blacwomegendfami.1.2.0024-ngram1.txt","Superinvisible Women: Black Girls and Women in Education"
"journal-article-10.2307_41674940-ngram1.txt","Cultural Norms and Gender Inequality in Malaysia"
"journal-article-10.5250_fronjwomestud.34.1.0058-ngram1.txt","Empowering Women Farmers: The Case of Participatory Plant Breeding in Ten Syrian Households"
"journal-article-10.2307_3175360-ngram1.txt","Constructing Global Feminism: Transnational Advocacy Networks and Russian Women's Activism"
"journal-article-10.2307_3178391-ngram1.txt","Skinny Women and Good Mothers: The Rhetoric of Risk, Control, and Culpability in the Production of Knowledge about Breast Cancer"
"journal-article-10.2307_4316945-ngram1.txt","Is Women's Studies a Disciplinary or an Interdisciplinary Field of Inquiry?"
"journal-article-10.3138_ijfab.8.2.139-ngram1.txt","Latch On or Back Off? Public Health, Choice, and the Ethics of Breast-Feeding Promotion Campaigns"
"journal-article-10.2307_41301660-ngram1.txt","\"The Mamas Were Ripe\": Ideologies of Motherhood and Public Resistance in a South African Township"
"journal-article-10.2307_41675161-ngram1.txt","Racial and Class Divergence in Public Attitudes and Perceptions About Poverty in USA: An Empirical Study"
"journal-article-10.2979_intjfemappbio.4.2.79-ngram1.txt","Relational autonomy as an essential component of patient-centered care"
"journal-article-10.2307_40071203-ngram1.txt","Beyond the Gay/Straight Split: Socialist Feminists in Baltimore"
"journal-article-10.2307_40326870-ngram1.txt","In the Shadow of the State: Changing Definitions of Arab Women's \"Developmental\" Citizenship Rights"
"journal-article-10.5406_womgenfamcol.1.2.0143-ngram1.txt","Whose Stereotypes and Racial Myths? The National Urban League and the 1950s Roots of Color-Blind Adoption Policy"
"journal-article-10.2307_3174404-ngram1.txt","Womanist Consciousness: Maggie Lena Walker and the Independent Order of Saint Luke"
"journal-article-10.2307_3175541-ngram1.txt","Fresh Winds in Beijing: Chinese Feminists Speak Out on the One-Child Policy and Women's Lives"
"journal-article-10.2307_3594636-ngram1.txt","\"Said and Done\" versus \"Saying and Doing\": Gendering Practices, Practicing Gender at Work"
"journal-article-10.2307_20459030-ngram1.txt","Contesting Motherhood in the Age of AIDS: Maternal Ideology in the Debate over Mandatory HIV Testing"
"journal-article-10.2307_3173925-ngram1.txt","Native American Women"
"journal-article-10.2307_40005459-ngram1.txt","\"Promises to Keep\": Trends in Women's Studies Worldwide"
"journal-article-10.2979_fab.2009.2.2.5-ngram1.txt","Long-term care for the elderly worldwide: Whose responsibility is it?"
"journal-article-10.2307_3175273-ngram1.txt","Sex Work/Sex Act: Law, Labor, and Desire in Constructions of Prostitution"
"journal-article-10.2979_mew.2006.2.2.86-ngram1.txt","THE FEMINIZATION OF PUBLIC SPACE: WOMEN'S ACTIVISM, THE FAMILY LAW, AND SOCIAL CHANGE IN MOROCCO"
"journal-article-10.2307_190135-ngram1.txt","To Veil or Not to Veil? A Case Study of Identity Negotiation among Muslim Women in Austin, Texas"
"journal-article-10.2307_190427-ngram1.txt","Learning to Be an \"American Lady\"?: Ethnic Variation in Daughters' Pursuits in the Early 1900s"
"journal-article-10.2307_189611-ngram1.txt","Rethinking Feminist Organizations"
"journal-article-10.2307_23254910-ngram1.txt","A Fourth Subject Position of Care"
"journal-article-10.2307_3180146-ngram1.txt","Publications Received"
"journal-article-10.2307_3810542-ngram1.txt","Rape as an Essentially Contested Concept"
"journal-article-10.2979_mew.2006.2.2.35-ngram1.txt","COMMUNICATING GENDER IN THE PUBLIC SPHERE: WOMEN AND INFORMATION TECHNOLOGIES IN THE MENA"
"journal-article-10.2307_20053163-ngram1.txt","A Voice of Our Own: Advocacy by Women with Disability in Australia and the Pacific"
"journal-article-10.2307_20459051-ngram1.txt","Class Absences: Cutting Class in Feminist Studies"
"journal-article-10.2307_20628173-ngram1.txt","\"Imaginary Engineering\" or \"Re-Imagined Engineering\": Negotiating Gendered Identities in the Borderland of a College of Engineering"
"journal-article-10.2307_20688775-ngram1.txt","Women's Studies as Cultural Movement and Academic Discipline in the United States and West Germany: The Early Phase, 1966–1982"
"journal-article-10.2307_3174686-ngram1.txt","Relating to Privilege: Seduction and Rejection in the Subordination of White Women and Women of Color"
"journal-article-10.2307_3346935-ngram1.txt","Domestic Violence and the Theoretical Discourse of Freedom"
"journal-article-10.5406_blacwomegendfami.1.2.0001-ngram1.txt","The Health Status of Black Women: Breaking through the Glass Ceiling"
"journal-article-10.2307_189820-ngram1.txt","\"The Time of Chaos Was the Best\" Feminist Mobilization and Demobilization in East Germany"
"journal-article-10.2307_3174554-ngram1.txt","Monastic Jewish Women in Greco-Roman Egypt: Philo Judaeus on the Therapeutrides"
"journal-article-10.2307_3177497-ngram1.txt","Challenging \"Woman's Place\": Feminism, the Left, and Industrial Unionism in the 1930s"
"journal-article-10.2307_4316599-ngram1.txt","Is Sisterhood Conditional? White Women and the Rollback of Affirmative Action"
"journal-article-10.2307_1395530-ngram1.txt","Freelancers, Temporary Wives, and Beach-Boys: Researching Sex Work in the Caribbean"
"journal-article-10.2307_3810175-ngram1.txt","An Alternative to Pacifism? Feminism and Just-War Theory"
"journal-article-10.2307_3810583-ngram1.txt","Do Confucians Really Care? A Defense of the Distinctiveness of Care Ethics: A Reply to Chenyang Li"
"journal-article-10.2307_4066509-ngram1.txt","Globalising 'Gender' in: Or as: Governance? Questioning the Terms of Local Translations"
"journal-article-10.2307_4316706-ngram1.txt",""
"journal-article-10.2307_3173854-ngram1.txt","Female Consciousness and Collective Action: The Case of Barcelona, 1910-1918"
"journal-article-10.2307_3175539-ngram1.txt","Sacred Maternities and Postbiomedical Bodies: Religion and Nature in Contemporary Home Birth"
"journal-article-10.2307_40928637-ngram1.txt","\"Before You Formed in the Womb I Knew You\": Sex Selection and Spaces of Ambiguity"
"journal-article-10.2307_25795143-ngram1.txt","ELEVENTH ANNUAL SYMPOSIUM. APRIL 10-11, 1986: WOMEN ARAB SOCIETY: OLD BOUNDARIES, NEW FRONTIERS"
"journal-article-10.2307_25795810-ngram1.txt","NWSA: WEAVING Women's Colors"
"journal-article-10.2307_3178659-ngram1.txt","National Politics/Local Identities: Abortion Rights Activism in Post-Wall Berlin"
"journal-article-10.2307_20458965-ngram1.txt","All Ellas: Girls Locked Up"
"journal-article-10.2307_3178354-ngram1.txt","The Rise and Fall of \"Mommy Politics\": Feminism and Unification in (East) Germany"
"journal-article-10.2307_4066648-ngram1.txt","Women in Political Decision-Making in the SADC Region"
"journal-article-10.2307_4317034-ngram1.txt","Using POWRE to ADVANCE: Institutional Barriers Identified by Women Scientists and Engineers"
"journal-article-10.15767_feministstudies.40.2.444-ngram1.txt","Fair Trade vs.Swaccha Vyāpār: Women's Activism and Transnational Justice Regimes in Darjeeling, India"
"journal-article-10.2307_3174886-ngram1.txt","Gender, Ethnicity, and Class in Kenya: \"Burying Otieno\" Revisited"
"journal-article-10.2307_3346707-ngram1.txt","Chicana Studies: A Selected List of Materials since 1980"
"journal-article-10.2307_1395436-ngram1.txt","Where Have All the Women Gone? Women and the Women's Movement in East Central Europe"
"journal-article-10.2307_190387-ngram1.txt","\"That Single-Mother Element\": How White Employers Typify Black Women"
"journal-article-10.2307_30044568-ngram1.txt","Dress Matters: Change and Continuity in the Dress Practices of Bosnian Muslim Refugee Women"
